2022-12-07 10:36:25,079 INFO  Logger.cs: 70 - 
2022-12-07 15:23:21,020 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor-2
2022-12-07 15:23:21,022 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Direccion_imp-1
2022-12-07 15:23:21,024 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Direccion_imp-1
2022-12-07 15:23:21,026 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Direccion_imp-1
2022-12-07 15:23:21,028 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Union_direc_imp-2
2022-12-07 15:23:21,031 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Union_direc_imp-2
2022-12-07 15:23:21,034 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Union_direc_imp-2
2022-12-07 15:23:21,036 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Union_direc_imp-1
2022-12-07 15:23:21,038 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Union_direc_imp-1
2022-12-07 15:23:21,041 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Union_direc_imp-1
2022-12-07 15:23:21,042 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rueda-1
2022-12-07 15:23:21,044 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Rueda-1
2022-12-07 15:23:21,046 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rueda-1
2022-12-07 15:23:21,048 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ackermann_model.SLDASM
2022-12-07 15:23:21,050 INFO  ExportHelperExtension.cs: 1136 - Found 98 in ackermann_model.SLDASM
2022-12-07 15:23:21,053 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in ackermann_model.SLDASM
2022-12-07 15:23:21,055 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-07 15:23:21,057 INFO  ExportHelperExtension.cs: 1160 - 14 components to check
2022-12-07 15:23:21,059 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda-4
2022-12-07 15:23:21,061 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Rueda-4
2022-12-07 15:23:21,063 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rueda-4
2022-12-07 15:23:21,064 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda-3
2022-12-07 15:23:21,066 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Rueda-3
2022-12-07 15:23:21,069 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rueda-3
2022-12-07 15:23:21,071 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base2-1
2022-12-07 15:23:21,073 INFO  ExportHelperExtension.cs: 1136 - Found 71 in Base2-1
2022-12-07 15:23:21,075 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base2-1
2022-12-07 15:23:21,077 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base1-1
2022-12-07 15:23:21,078 INFO  ExportHelperExtension.cs: 1136 - Found 73 in Base1-1
2022-12-07 15:23:21,080 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base1-1
2022-12-07 15:23:21,081 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda-2
2022-12-07 15:23:21,083 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Rueda-2
2022-12-07 15:23:21,086 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rueda-2
2022-12-07 15:23:21,087 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Direccion_imp-2
2022-12-07 15:23:21,089 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Direccion_imp-2
2022-12-07 15:23:21,092 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Direccion_imp-2
2022-12-07 15:23:21,094 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor-1
2022-12-07 15:23:21,095 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Motor-1
2022-12-07 15:23:21,096 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor-1
2022-12-07 15:23:21,096 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Soporte_motor_imp-2
2022-12-07 15:23:21,097 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Soporte_motor_imp-2
2022-12-07 15:23:21,098 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Soporte_motor_imp-2
2022-12-07 15:23:21,099 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Soporte_motor_imp-1
2022-12-07 15:23:21,100 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Soporte_motor_imp-1
2022-12-07 15:23:21,101 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Soporte_motor_imp-1
2022-12-07 15:23:21,102 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor-2
2022-12-07 15:23:21,103 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Motor-2
2022-12-07 15:23:21,104 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor-2
2022-12-07 15:23:21,105 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Direccion_imp-1
2022-12-07 15:23:21,105 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Direccion_imp-1
2022-12-07 15:23:21,106 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Direccion_imp-1
2022-12-07 15:23:21,107 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Union_direc_imp-2
2022-12-07 15:23:21,108 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Union_direc_imp-2
2022-12-07 15:23:21,109 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Union_direc_imp-2
2022-12-07 15:23:21,110 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Union_direc_imp-1
2022-12-07 15:23:21,112 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Union_direc_imp-1
2022-12-07 15:23:21,115 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Union_direc_imp-1
2022-12-07 15:23:21,116 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda-1
2022-12-07 15:23:21,117 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Rueda-1
2022-12-07 15:23:21,119 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rueda-1
2022-12-07 15:23:21,722 INFO  SwAddin.cs: 339 - Loading config tree
2022-12-07 15:23:21,736 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-12-07 15:23:21,746 INFO  SwAddin.cs: 344 - Showing property manager
2022-12-07 15:24:10,259 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:24:12,770 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:24:14,241 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:24:15,005 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:34:34,025 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:34:44,263 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:34:56,829 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:35:39,627 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:36:45,309 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:38:30,985 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:39:39,187 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:39:56,380 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:41:06,356 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:42:35,433 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:42:43,443 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:42:59,084 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:43:03,968 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:43:14,281 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:43:28,141 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:44:01,116 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:44:11,495 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:44:14,109 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:47:45,792 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:47:53,493 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:47:59,654 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-07 15:48:17,013 INFO  SwAddin.cs: 294 - Assembly export called for file ackermann_model.SLDASM
2022-12-07 15:48:17,027 INFO  SwAddin.cs: 305 - A rebuild is required
2022-12-07 15:48:17,029 INFO  SwAddin.cs: 313 - Saving assembly
2022-12-07 15:48:20,018 INFO  SwAddin.cs: 316 - Opening property manager
2022-12-07 15:48:20,020 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ackermann_model.SLDASM
2022-12-07 15:48:20,022 INFO  ExportHelperExtension.cs: 1136 - Found 98 in ackermann_model.SLDASM
2022-12-07 15:48:20,024 INFO  ExportHelperExtension.cs: 1145 - Found 13 features of type [CoordSys] in ackermann_model.SLDASM
2022-12-07 15:48:20,025 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-07 15:48:20,026 INFO  ExportHelperExtension.cs: 1160 - 14 components to check
2022-12-07 15:48:20,027 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rueda-4
2022-12-07 15:48:20,029 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Rueda-4
2022-12-07 15:48:20,030 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rueda-4
2022-12-07 15:48:20,031 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rueda-3
2022-12-07 15:48:20,032 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Rueda-3
2022-12-07 15:48:20,033 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rueda-3
2022-12-07 15:48:20,034 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base2-1
2022-12-07 15:48:20,035 INFO  ExportHelperExtension.cs: 1136 - Found 71 in Base2-1
2022-12-07 15:48:20,036 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base2-1
2022-12-07 15:48:20,037 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base1-1
2022-12-07 15:48:20,038 INFO  ExportHelperExtension.cs: 1136 - Found 73 in Base1-1
2022-12-07 15:48:20,039 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base1-1
2022-12-07 15:48:20,040 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rueda-2
2022-12-07 15:48:20,041 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Rueda-2
2022-12-07 15:48:20,042 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rueda-2
2022-12-07 15:48:20,043 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Direccion_imp-2
2022-12-07 15:48:20,044 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Direccion_imp-2
2022-12-07 15:48:20,045 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Direccion_imp-2
2022-12-07 15:48:20,046 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor-1
2022-12-07 15:48:20,047 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Motor-1
2022-12-07 15:48:20,048 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor-1
2022-12-07 15:48:20,048 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Soporte_motor_imp-2
2022-12-07 15:48:20,049 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Soporte_motor_imp-2
2022-12-07 15:48:20,050 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Soporte_motor_imp-2
2022-12-07 15:48:20,051 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Soporte_motor_imp-1
2022-12-07 15:48:20,052 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Soporte_motor_imp-1
2022-12-07 15:48:20,052 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Soporte_motor_imp-1
2022-12-07 15:48:20,053 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor-2
2022-12-07 15:48:20,054 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Motor-2
2022-12-07 15:48:20,055 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor-2
2022-12-07 15:48:20,056 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Direccion_imp-1
2022-12-07 15:48:20,056 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Direccion_imp-1
2022-12-07 15:48:20,057 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Direccion_imp-1
2022-12-07 15:48:20,058 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Union_direc_imp-2
2022-12-07 15:48:20,059 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Union_direc_imp-2
2022-12-07 15:48:20,060 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Union_direc_imp-2
2022-12-07 15:48:20,061 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Union_direc_imp-1
2022-12-07 15:48:20,062 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Union_direc_imp-1
2022-12-07 15:48:20,062 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Union_direc_imp-1
2022-12-07 15:48:20,063 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rueda-1
2022-12-07 15:48:20,064 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Rueda-1
2022-12-07 15:48:20,065 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rueda-1
2022-12-07 15:48:20,065 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ackermann_model.SLDASM
2022-12-07 15:48:20,066 INFO  ExportHelperExtension.cs: 1136 - Found 98 in ackermann_model.SLDASM
2022-12-07 15:48:20,068 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in ackermann_model.SLDASM
2022-12-07 15:48:20,068 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-07 15:48:20,069 INFO  ExportHelperExtension.cs: 1160 - 14 components to check
2022-12-07 15:48:20,070 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda-4
2022-12-07 15:48:20,070 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Rueda-4
2022-12-07 15:48:20,072 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rueda-4
2022-12-07 15:48:20,072 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda-3
2022-12-07 15:48:20,073 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Rueda-3
2022-12-07 15:48:20,074 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rueda-3
2022-12-07 15:48:20,075 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base2-1
2022-12-07 15:48:20,076 INFO  ExportHelperExtension.cs: 1136 - Found 71 in Base2-1
2022-12-07 15:48:20,077 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base2-1
2022-12-07 15:48:20,078 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base1-1
2022-12-07 15:48:20,078 INFO  ExportHelperExtension.cs: 1136 - Found 73 in Base1-1
2022-12-07 15:48:20,079 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base1-1
2022-12-07 15:48:20,080 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda-2
2022-12-07 15:48:20,080 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Rueda-2
2022-12-07 15:48:20,081 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rueda-2
2022-12-07 15:48:20,082 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Direccion_imp-2
2022-12-07 15:48:20,083 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Direccion_imp-2
2022-12-07 15:48:20,084 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Direccion_imp-2
2022-12-07 15:48:20,084 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor-1
2022-12-07 15:48:20,085 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Motor-1
2022-12-07 15:48:20,086 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor-1
2022-12-07 15:48:20,087 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Soporte_motor_imp-2
2022-12-07 15:48:20,088 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Soporte_motor_imp-2
2022-12-07 15:48:20,088 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Soporte_motor_imp-2
2022-12-07 15:48:20,089 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Soporte_motor_imp-1
2022-12-07 15:48:20,090 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Soporte_motor_imp-1
2022-12-07 15:48:20,091 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Soporte_motor_imp-1
2022-12-07 15:48:20,092 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor-2
2022-12-07 15:48:20,093 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Motor-2
2022-12-07 15:48:20,093 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor-2
2022-12-07 15:48:20,094 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Direccion_imp-1
2022-12-07 15:48:20,095 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Direccion_imp-1
2022-12-07 15:48:20,096 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Direccion_imp-1
2022-12-07 15:48:20,097 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Union_direc_imp-2
2022-12-07 15:48:20,098 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Union_direc_imp-2
2022-12-07 15:48:20,099 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Union_direc_imp-2
2022-12-07 15:48:20,101 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Union_direc_imp-1
2022-12-07 15:48:20,101 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Union_direc_imp-1
2022-12-07 15:48:20,102 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Union_direc_imp-1
2022-12-07 15:48:20,103 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda-1
2022-12-07 15:48:20,104 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Rueda-1
